file_path,line_no,function_name,return_type,parameter_types,full_signature
sensors/oh_sensor_type.h,322,OH_SensorEvent_GetAccuracy,int32_t,"Sensor_Event* sensorEvent, Sensor_Accuracy *accuracy","int32_t OH_SensorEvent_GetAccuracy(Sensor_Event* sensorEvent, Sensor_Accuracy *accuracy);"
sensors/oh_sensor_type.h,364,OH_SensorEvent_GetData,int32_t,"Sensor_Event* sensorEvent, float **data, uint32_t *length","int32_t OH_SensorEvent_GetData(Sensor_Event* sensorEvent, float **data, uint32_t *length);"
sensors/oh_sensor_type.h,311,OH_SensorEvent_GetTimestamp,int32_t,"Sensor_Event* sensorEvent, int64_t *timestamp","int32_t OH_SensorEvent_GetTimestamp(Sensor_Event* sensorEvent, int64_t *timestamp);"
sensors/oh_sensor_type.h,300,OH_SensorEvent_GetType,int32_t,"Sensor_Event* sensorEvent, Sensor_Type *sensorType","int32_t OH_SensorEvent_GetType(Sensor_Event* sensorEvent, Sensor_Type *sensorType);"
sensors/oh_sensor_type.h,283,OH_SensorInfo_GetMaxSamplingInterval,int32_t,"Sensor_Info* sensor, int64_t *maxSamplingInterval","int32_t OH_SensorInfo_GetMaxSamplingInterval(Sensor_Info* sensor, int64_t *maxSamplingInterval);"
sensors/oh_sensor_type.h,272,OH_SensorInfo_GetMinSamplingInterval,int32_t,"Sensor_Info* sensor, int64_t *minSamplingInterval","int32_t OH_SensorInfo_GetMinSamplingInterval(Sensor_Info* sensor, int64_t *minSamplingInterval);"
sensors/oh_sensor_type.h,227,OH_SensorInfo_GetName,int32_t,"Sensor_Info* sensor, char *sensorName, uint32_t *length","int32_t OH_SensorInfo_GetName(Sensor_Info* sensor, char *sensorName, uint32_t *length);"
sensors/oh_sensor_type.h,261,OH_SensorInfo_GetResolution,int32_t,"Sensor_Info* sensor, float *resolution","int32_t OH_SensorInfo_GetResolution(Sensor_Info* sensor, float *resolution);"
sensors/oh_sensor_type.h,250,OH_SensorInfo_GetType,int32_t,"Sensor_Info* sensor, Sensor_Type *sensorType","int32_t OH_SensorInfo_GetType(Sensor_Info* sensor, Sensor_Type *sensorType);"
sensors/oh_sensor_type.h,239,OH_SensorInfo_GetVendorName,int32_t,"Sensor_Info* sensor, char *vendorName, uint32_t *length","int32_t OH_SensorInfo_GetVendorName(Sensor_Info* sensor, char *vendorName, uint32_t *length);"
sensors/oh_sensor_type.h,513,OH_SensorSubscriber_GetCallback,int32_t,"Sensor_Subscriber* subscriber, Sensor_EventCallback *callback","int32_t OH_SensorSubscriber_GetCallback(Sensor_Subscriber* subscriber, Sensor_EventCallback *callback);"
sensors/oh_sensor_type.h,502,OH_SensorSubscriber_SetCallback,int32_t,"Sensor_Subscriber* subscriber, const Sensor_EventCallback callback","int32_t OH_SensorSubscriber_SetCallback(Sensor_Subscriber* subscriber, const Sensor_EventCallback callback);"
sensors/oh_sensor_type.h,459,OH_SensorSubscriptionAttribute_GetSamplingInterval,int32_t,unknown,"int32_t OH_SensorSubscriptionAttribute_GetSamplingInterval(Sensor_SubscriptionAttribute* attribute,"
sensors/oh_sensor_type.h,447,OH_SensorSubscriptionAttribute_SetSamplingInterval,int32_t,unknown,"int32_t OH_SensorSubscriptionAttribute_SetSamplingInterval(Sensor_SubscriptionAttribute* attribute,"
sensors/oh_sensor_type.h,400,OH_SensorSubscriptionId_GetType,int32_t,"Sensor_SubscriptionId* id, Sensor_Type *sensorType","int32_t OH_SensorSubscriptionId_GetType(Sensor_SubscriptionId* id, Sensor_Type *sensorType);"
sensors/oh_sensor_type.h,411,OH_SensorSubscriptionId_SetType,int32_t,"Sensor_SubscriptionId* id, const Sensor_Type sensorType","int32_t OH_SensorSubscriptionId_SetType(Sensor_SubscriptionId* id, const Sensor_Type sensorType);"
sensors/oh_sensor_type.h,204,OH_Sensor_CreateInfos,Sensor_Info **,uint32_t count,Sensor_Info **OH_Sensor_CreateInfos(uint32_t count);
sensors/oh_sensor_type.h,481,OH_Sensor_CreateSubscriber,Sensor_Subscriber *,void,Sensor_Subscriber *OH_Sensor_CreateSubscriber(void);
sensors/oh_sensor_type.h,426,OH_Sensor_CreateSubscriptionAttribute,Sensor_SubscriptionAttribute *,void,Sensor_SubscriptionAttribute *OH_Sensor_CreateSubscriptionAttribute(void);
sensors/oh_sensor_type.h,379,OH_Sensor_CreateSubscriptionId,Sensor_SubscriptionId *,void,Sensor_SubscriptionId *OH_Sensor_CreateSubscriptionId(void);
sensors/oh_sensor_type.h,215,OH_Sensor_DestroyInfos,int32_t,"Sensor_Info **sensors, uint32_t count","int32_t OH_Sensor_DestroyInfos(Sensor_Info **sensors, uint32_t count);"
sensors/oh_sensor_type.h,491,OH_Sensor_DestroySubscriber,int32_t,Sensor_Subscriber *subscriber,int32_t OH_Sensor_DestroySubscriber(Sensor_Subscriber *subscriber);
sensors/oh_sensor_type.h,436,OH_Sensor_DestroySubscriptionAttribute,int32_t,Sensor_SubscriptionAttribute *attribute,int32_t OH_Sensor_DestroySubscriptionAttribute(Sensor_SubscriptionAttribute *attribute);
sensors/oh_sensor_type.h,389,OH_Sensor_DestroySubscriptionId,int32_t,Sensor_SubscriptionId *id,int32_t OH_Sensor_DestroySubscriptionId(Sensor_SubscriptionId *id);
sensors/vibrator.h,93,OH_Vibrator_Cancel,int32_t,void,int32_t OH_Vibrator_Cancel();
sensors/vibrator.h,58,OH_Vibrator_PlayVibration,int32_t,"int32_t duration, Vibrator_Attribute attribute","int32_t OH_Vibrator_PlayVibration(int32_t duration, Vibrator_Attribute attribute);"
sensors/vibrator.h,77,OH_Vibrator_PlayVibrationCustom,int32_t,unknown,"int32_t OH_Vibrator_PlayVibrationCustom(Vibrator_FileDescription fileDescription,"
sensors/oh_sensor.h,55,OH_Sensor_GetInfos,Sensor_Result,"Sensor_Info **infos, uint32_t *count","Sensor_Result OH_Sensor_GetInfos(Sensor_Info **infos, uint32_t *count);"
sensors/oh_sensor.h,79,OH_Sensor_Subscribe,Sensor_Result,unknown,"Sensor_Result OH_Sensor_Subscribe(const Sensor_SubscriptionId *id,"
sensors/oh_sensor.h,103,OH_Sensor_Unsubscribe,Sensor_Result,"const Sensor_SubscriptionId *id, const Sensor_Subscriber *subscriber","Sensor_Result OH_Sensor_Unsubscribe(const Sensor_SubscriptionId *id, const Sensor_Subscriber *subscriber);"
mindspore/context.h,142,OH_AI_ContextAddDeviceInfo,OH_AI_API void,"OH_AI_ContextHandle context, OH_AI_DeviceInfoHandle device_info","OH_AI_API void OH_AI_ContextAddDeviceInfo(OH_AI_ContextHandle context, OH_AI_DeviceInfoHandle device_info);"
mindspore/context.h,56,OH_AI_ContextCreate,OH_AI_API OH_AI_ContextHandle,void,OH_AI_API OH_AI_ContextHandle OH_AI_ContextCreate();
mindspore/context.h,63,OH_AI_ContextDestroy,OH_AI_API void,OH_AI_ContextHandle *context,OH_AI_API void OH_AI_ContextDestroy(OH_AI_ContextHandle *context);
mindspore/context.h,134,OH_AI_ContextGetEnableParallel,OH_AI_API bool,const OH_AI_ContextHandle context,OH_AI_API bool OH_AI_ContextGetEnableParallel(const OH_AI_ContextHandle context);
mindspore/context.h,118,OH_AI_ContextGetThreadAffinityCoreList,OH_AI_API const int32_t *,"const OH_AI_ContextHandle context, size_t *core_num","OH_AI_API const int32_t *OH_AI_ContextGetThreadAffinityCoreList(const OH_AI_ContextHandle context, size_t *core_num);"
mindspore/context.h,95,OH_AI_ContextGetThreadAffinityMode,OH_AI_API int,const OH_AI_ContextHandle context,OH_AI_API int OH_AI_ContextGetThreadAffinityMode(const OH_AI_ContextHandle context);
mindspore/context.h,79,OH_AI_ContextGetThreadNum,OH_AI_API int32_t,const OH_AI_ContextHandle context,OH_AI_API int32_t OH_AI_ContextGetThreadNum(const OH_AI_ContextHandle context);
mindspore/context.h,126,OH_AI_ContextSetEnableParallel,OH_AI_API void,"OH_AI_ContextHandle context, bool is_parallel","OH_AI_API void OH_AI_ContextSetEnableParallel(OH_AI_ContextHandle context, bool is_parallel);"
mindspore/context.h,108,OH_AI_ContextSetThreadAffinityCoreList,OH_AI_API void,unknown,"OH_AI_API void OH_AI_ContextSetThreadAffinityCoreList(OH_AI_ContextHandle context, const int32_t *core_list,"
mindspore/context.h,87,OH_AI_ContextSetThreadAffinityMode,OH_AI_API void,"OH_AI_ContextHandle context, int mode","OH_AI_API void OH_AI_ContextSetThreadAffinityMode(OH_AI_ContextHandle context, int mode);"
mindspore/context.h,71,OH_AI_ContextSetThreadNum,OH_AI_API void,"OH_AI_ContextHandle context, int32_t thread_num","OH_AI_API void OH_AI_ContextSetThreadNum(OH_AI_ContextHandle context, int32_t thread_num);"
mindspore/context.h,286,OH_AI_CreateNNRTDeviceInfoByName,OH_AI_API OH_AI_DeviceInfoHandle,const char *name,OH_AI_API OH_AI_DeviceInfoHandle OH_AI_CreateNNRTDeviceInfoByName(const char *name);
mindspore/context.h,294,OH_AI_CreateNNRTDeviceInfoByType,OH_AI_API OH_AI_DeviceInfoHandle,OH_AI_NNRTDeviceType type,OH_AI_API OH_AI_DeviceInfoHandle OH_AI_CreateNNRTDeviceInfoByType(OH_AI_NNRTDeviceType type);
mindspore/context.h,254,OH_AI_DestroyAllNNRTDeviceDescs,OH_AI_API void,NNRTDeviceDesc **desc,OH_AI_API void OH_AI_DestroyAllNNRTDeviceDescs(NNRTDeviceDesc **desc);
mindspore/context.h,353,OH_AI_DeviceInfoAddExtension,OH_AI_API OH_AI_Status,"OH_AI_DeviceInfoHandle device_info, const char *name, const char *value, size_t value_size","OH_AI_API OH_AI_Status OH_AI_DeviceInfoAddExtension(OH_AI_DeviceInfoHandle device_info, const char *name, const char *value, size_t value_size);"
mindspore/context.h,150,OH_AI_DeviceInfoCreate,OH_AI_API OH_AI_DeviceInfoHandle,OH_AI_DeviceType device_type,OH_AI_API OH_AI_DeviceInfoHandle OH_AI_DeviceInfoCreate(OH_AI_DeviceType device_type);
mindspore/context.h,157,OH_AI_DeviceInfoDestroy,OH_AI_API void,OH_AI_DeviceInfoHandle *device_info,OH_AI_API void OH_AI_DeviceInfoDestroy(OH_AI_DeviceInfoHandle *device_info);
mindspore/context.h,310,OH_AI_DeviceInfoGetDeviceId,OH_AI_API size_t,const OH_AI_DeviceInfoHandle device_info,OH_AI_API size_t OH_AI_DeviceInfoGetDeviceId(const OH_AI_DeviceInfoHandle device_info);
mindspore/context.h,197,OH_AI_DeviceInfoGetDeviceType,OH_AI_API OH_AI_DeviceType,const OH_AI_DeviceInfoHandle device_info,OH_AI_API OH_AI_DeviceType OH_AI_DeviceInfoGetDeviceType(const OH_AI_DeviceInfoHandle device_info);
mindspore/context.h,213,OH_AI_DeviceInfoGetEnableFP16,OH_AI_API bool,const OH_AI_DeviceInfoHandle device_info,OH_AI_API bool OH_AI_DeviceInfoGetEnableFP16(const OH_AI_DeviceInfoHandle device_info);
mindspore/context.h,230,OH_AI_DeviceInfoGetFrequency,OH_AI_API int,const OH_AI_DeviceInfoHandle device_info,OH_AI_API int OH_AI_DeviceInfoGetFrequency(const OH_AI_DeviceInfoHandle device_info);
mindspore/context.h,326,OH_AI_DeviceInfoGetPerformanceMode,OH_AI_API OH_AI_PerformanceMode,const OH_AI_DeviceInfoHandle device_info,OH_AI_API OH_AI_PerformanceMode OH_AI_DeviceInfoGetPerformanceMode(const OH_AI_DeviceInfoHandle device_info);
mindspore/context.h,342,OH_AI_DeviceInfoGetPriority,OH_AI_API OH_AI_Priority,const OH_AI_DeviceInfoHandle device_info,OH_AI_API OH_AI_Priority OH_AI_DeviceInfoGetPriority(const OH_AI_DeviceInfoHandle device_info);
mindspore/context.h,173,OH_AI_DeviceInfoGetProvider,OH_AI_API const char *,const OH_AI_DeviceInfoHandle device_info,OH_AI_API const char *OH_AI_DeviceInfoGetProvider(const OH_AI_DeviceInfoHandle device_info);
mindspore/context.h,189,OH_AI_DeviceInfoGetProviderDevice,OH_AI_API const char *,const OH_AI_DeviceInfoHandle device_info,OH_AI_API const char *OH_AI_DeviceInfoGetProviderDevice(const OH_AI_DeviceInfoHandle device_info);
mindspore/context.h,302,OH_AI_DeviceInfoSetDeviceId,OH_AI_API void,"OH_AI_DeviceInfoHandle device_info, size_t device_id","OH_AI_API void OH_AI_DeviceInfoSetDeviceId(OH_AI_DeviceInfoHandle device_info, size_t device_id);"
mindspore/context.h,205,OH_AI_DeviceInfoSetEnableFP16,OH_AI_API void,"OH_AI_DeviceInfoHandle device_info, bool is_fp16","OH_AI_API void OH_AI_DeviceInfoSetEnableFP16(OH_AI_DeviceInfoHandle device_info, bool is_fp16);"
mindspore/context.h,222,OH_AI_DeviceInfoSetFrequency,OH_AI_API void,"OH_AI_DeviceInfoHandle device_info, int frequency","OH_AI_API void OH_AI_DeviceInfoSetFrequency(OH_AI_DeviceInfoHandle device_info, int frequency);"
mindspore/context.h,318,OH_AI_DeviceInfoSetPerformanceMode,OH_AI_API void,"OH_AI_DeviceInfoHandle device_info, OH_AI_PerformanceMode mode","OH_AI_API void OH_AI_DeviceInfoSetPerformanceMode(OH_AI_DeviceInfoHandle device_info, OH_AI_PerformanceMode mode);"
mindspore/context.h,334,OH_AI_DeviceInfoSetPriority,OH_AI_API void,"OH_AI_DeviceInfoHandle device_info, OH_AI_Priority priority","OH_AI_API void OH_AI_DeviceInfoSetPriority(OH_AI_DeviceInfoHandle device_info, OH_AI_Priority priority);"
mindspore/context.h,165,OH_AI_DeviceInfoSetProvider,OH_AI_API void,"OH_AI_DeviceInfoHandle device_info, const char *provider","OH_AI_API void OH_AI_DeviceInfoSetProvider(OH_AI_DeviceInfoHandle device_info, const char *provider);"
mindspore/context.h,181,OH_AI_DeviceInfoSetProviderDevice,OH_AI_API void,"OH_AI_DeviceInfoHandle device_info, const char *device","OH_AI_API void OH_AI_DeviceInfoSetProviderDevice(OH_AI_DeviceInfoHandle device_info, const char *device);"
mindspore/context.h,238,OH_AI_GetAllNNRTDeviceDescs,OH_AI_API NNRTDeviceDesc *,size_t *num,OH_AI_API NNRTDeviceDesc *OH_AI_GetAllNNRTDeviceDescs(size_t *num);
mindspore/context.h,262,OH_AI_GetDeviceIdFromNNRTDeviceDesc,OH_AI_API size_t,const NNRTDeviceDesc *desc,OH_AI_API size_t OH_AI_GetDeviceIdFromNNRTDeviceDesc(const NNRTDeviceDesc *desc);
mindspore/context.h,247,OH_AI_GetElementOfNNRTDeviceDescs,OH_AI_API NNRTDeviceDesc *,"NNRTDeviceDesc *descs, size_t index","OH_AI_API NNRTDeviceDesc *OH_AI_GetElementOfNNRTDeviceDescs(NNRTDeviceDesc *descs, size_t index);"
mindspore/context.h,270,OH_AI_GetNameFromNNRTDeviceDesc,OH_AI_API const char *,const NNRTDeviceDesc *desc,OH_AI_API const char *OH_AI_GetNameFromNNRTDeviceDesc(const NNRTDeviceDesc *desc);
mindspore/context.h,278,OH_AI_GetTypeFromNNRTDeviceDesc,OH_AI_API OH_AI_NNRTDeviceType,const NNRTDeviceDesc *desc,OH_AI_API OH_AI_NNRTDeviceType OH_AI_GetTypeFromNNRTDeviceDesc(const NNRTDeviceDesc *desc);
mindspore/model.h,358,OH_AI_ExportModel,OH_AI_API OH_AI_Status,unknown,"OH_AI_API OH_AI_Status OH_AI_ExportModel(OH_AI_ModelHandle model, OH_AI_ModelType model_type, const char *model_file,"
mindspore/model.h,377,OH_AI_ExportModelBuffer,OH_AI_API OH_AI_Status,unknown,"OH_AI_API OH_AI_Status OH_AI_ExportModelBuffer(OH_AI_ModelHandle model, OH_AI_ModelType model_type, void *model_data,"
mindspore/model.h,394,OH_AI_ExportWeightsCollaborateWithMicro,OH_AI_API OH_AI_Status,unknown,"OH_AI_API OH_AI_Status OH_AI_ExportWeightsCollaborateWithMicro(OH_AI_ModelHandle model, OH_AI_ModelType model_type,"
mindspore/model.h,96,OH_AI_ModelBuild,OH_AI_API OH_AI_Status,unknown,"OH_AI_API OH_AI_Status OH_AI_ModelBuild(OH_AI_ModelHandle model, const void *model_data, size_t data_size,"
mindspore/model.h,109,OH_AI_ModelBuildFromFile,OH_AI_API OH_AI_Status,unknown,"OH_AI_API OH_AI_Status OH_AI_ModelBuildFromFile(OH_AI_ModelHandle model, const char *model_path,"
mindspore/model.h,75,OH_AI_ModelCreate,OH_AI_API OH_AI_ModelHandle,void,OH_AI_API OH_AI_ModelHandle OH_AI_ModelCreate(void);
mindspore/model.h,83,OH_AI_ModelDestroy,OH_AI_API void,OH_AI_ModelHandle *model,OH_AI_API void OH_AI_ModelDestroy(OH_AI_ModelHandle *model);
mindspore/model.h,166,OH_AI_ModelGetInputByTensorName,OH_AI_API OH_AI_TensorHandle,"const OH_AI_ModelHandle model, const char *tensor_name","OH_AI_API OH_AI_TensorHandle OH_AI_ModelGetInputByTensorName(const OH_AI_ModelHandle model, const char *tensor_name);"
mindspore/model.h,147,OH_AI_ModelGetInputs,OH_AI_API OH_AI_TensorHandleArray,const OH_AI_ModelHandle model,OH_AI_API OH_AI_TensorHandleArray OH_AI_ModelGetInputs(const OH_AI_ModelHandle model);
mindspore/model.h,292,OH_AI_ModelGetLearningRate,OH_AI_API float,OH_AI_ModelHandle model,OH_AI_API float OH_AI_ModelGetLearningRate(OH_AI_ModelHandle model);
mindspore/model.h,176,OH_AI_ModelGetOutputByTensorName,OH_AI_API OH_AI_TensorHandle,"const OH_AI_ModelHandle model, const char *tensor_name","OH_AI_API OH_AI_TensorHandle OH_AI_ModelGetOutputByTensorName(const OH_AI_ModelHandle model, const char *tensor_name);"
mindspore/model.h,156,OH_AI_ModelGetOutputs,OH_AI_API OH_AI_TensorHandleArray,const OH_AI_ModelHandle model,OH_AI_API OH_AI_TensorHandleArray OH_AI_ModelGetOutputs(const OH_AI_ModelHandle model);
mindspore/model.h,319,OH_AI_ModelGetTrainMode,OH_AI_API bool,OH_AI_ModelHandle model,OH_AI_API bool OH_AI_ModelGetTrainMode(OH_AI_ModelHandle model);
mindspore/model.h,301,OH_AI_ModelGetWeights,OH_AI_API OH_AI_TensorHandleArray,OH_AI_ModelHandle model,OH_AI_API OH_AI_TensorHandleArray OH_AI_ModelGetWeights(OH_AI_ModelHandle model);
mindspore/model.h,406,OH_AI_ModelLoadConfig,OH_AI_API OH_AI_Status,"OH_AI_ModelHandle model, const char *config_path","OH_AI_API OH_AI_Status OH_AI_ModelLoadConfig(OH_AI_ModelHandle model, const char *config_path);"
mindspore/model.h,136,OH_AI_ModelPredict,OH_AI_API OH_AI_Status,unknown,"OH_AI_API OH_AI_Status OH_AI_ModelPredict(OH_AI_ModelHandle model, const OH_AI_TensorHandleArray inputs,"
mindspore/model.h,122,OH_AI_ModelResize,OH_AI_API OH_AI_Status,unknown,"OH_AI_API OH_AI_Status OH_AI_ModelResize(OH_AI_ModelHandle model, const OH_AI_TensorHandleArray inputs,"
mindspore/model.h,283,OH_AI_ModelSetLearningRate,OH_AI_API OH_AI_Status,"OH_AI_ModelHandle model, float learning_rate","OH_AI_API OH_AI_Status OH_AI_ModelSetLearningRate(OH_AI_ModelHandle model, float learning_rate);"
mindspore/model.h,329,OH_AI_ModelSetTrainMode,OH_AI_API OH_AI_Status,"OH_AI_ModelHandle model, bool train","OH_AI_API OH_AI_Status OH_AI_ModelSetTrainMode(OH_AI_ModelHandle model, bool train);"
mindspore/model.h,341,OH_AI_ModelSetupVirtualBatch,OH_AI_API OH_AI_Status,unknown,"OH_AI_API OH_AI_Status OH_AI_ModelSetupVirtualBatch(OH_AI_ModelHandle model, int virtual_batch_multiplier, float lr,"
mindspore/model.h,310,OH_AI_ModelUpdateWeights,OH_AI_API OH_AI_Status,"OH_AI_ModelHandle model, const OH_AI_TensorHandleArray new_weights","OH_AI_API OH_AI_Status OH_AI_ModelUpdateWeights(OH_AI_ModelHandle model, const OH_AI_TensorHandleArray new_weights);"
mindspore/model.h,273,OH_AI_RunStep,OH_AI_API OH_AI_Status,unknown,"OH_AI_API OH_AI_Status OH_AI_RunStep(OH_AI_ModelHandle model, const OH_AI_KernelCallBack before,"
mindspore/model.h,184,OH_AI_TrainCfgCreate,OH_AI_API OH_AI_TrainCfgHandle,void,OH_AI_API OH_AI_TrainCfgHandle OH_AI_TrainCfgCreate();
mindspore/model.h,192,OH_AI_TrainCfgDestroy,OH_AI_API void,OH_AI_TrainCfgHandle *train_cfg,OH_AI_API void OH_AI_TrainCfgDestroy(OH_AI_TrainCfgHandle *train_cfg);
mindspore/model.h,202,OH_AI_TrainCfgGetLossName,OH_AI_API char **,"OH_AI_TrainCfgHandle train_cfg, size_t *num","OH_AI_API char **OH_AI_TrainCfgGetLossName(OH_AI_TrainCfgHandle train_cfg, size_t *num);"
mindspore/model.h,221,OH_AI_TrainCfgGetOptimizationLevel,OH_AI_API OH_AI_OptimizationLevel,OH_AI_TrainCfgHandle train_cfg,OH_AI_API OH_AI_OptimizationLevel OH_AI_TrainCfgGetOptimizationLevel(OH_AI_TrainCfgHandle train_cfg);
mindspore/model.h,212,OH_AI_TrainCfgSetLossName,OH_AI_API void,"OH_AI_TrainCfgHandle train_cfg, const char **loss_name, size_t num","OH_AI_API void OH_AI_TrainCfgSetLossName(OH_AI_TrainCfgHandle train_cfg, const char **loss_name, size_t num);"
mindspore/model.h,230,OH_AI_TrainCfgSetOptimizationLevel,OH_AI_API void,"OH_AI_TrainCfgHandle train_cfg, OH_AI_OptimizationLevel level","OH_AI_API void OH_AI_TrainCfgSetOptimizationLevel(OH_AI_TrainCfgHandle train_cfg, OH_AI_OptimizationLevel level);"
mindspore/model.h,244,OH_AI_TrainModelBuild,OH_AI_API OH_AI_Status,unknown,"OH_AI_API OH_AI_Status OH_AI_TrainModelBuild(OH_AI_ModelHandle model, const void *model_data, size_t data_size,"
mindspore/model.h,259,OH_AI_TrainModelBuildFromFile,OH_AI_API OH_AI_Status,unknown,"OH_AI_API OH_AI_Status OH_AI_TrainModelBuildFromFile(OH_AI_ModelHandle model, const char *model_path,"
mindspore/tensor.h,84,OH_AI_TensorClone,OH_AI_API OH_AI_TensorHandle,OH_AI_TensorHandle tensor,OH_AI_API OH_AI_TensorHandle OH_AI_TensorClone(OH_AI_TensorHandle tensor);
mindspore/tensor.h,68,OH_AI_TensorCreate,OH_AI_API OH_AI_TensorHandle,unknown,"OH_AI_API OH_AI_TensorHandle OH_AI_TensorCreate(const char *name, OH_AI_DataType type, const int64_t *shape,"
mindspore/tensor.h,76,OH_AI_TensorDestroy,OH_AI_API void,OH_AI_TensorHandle *tensor,OH_AI_API void OH_AI_TensorDestroy(OH_AI_TensorHandle *tensor);
mindspore/tensor.h,217,OH_AI_TensorGetAllocator,OH_AI_API OH_AI_AllocatorHandle,OH_AI_TensorHandle tensor,OH_AI_API OH_AI_AllocatorHandle OH_AI_TensorGetAllocator(OH_AI_TensorHandle tensor);
mindspore/tensor.h,166,OH_AI_TensorGetData,OH_AI_API const void *,const OH_AI_TensorHandle tensor,OH_AI_API const void *OH_AI_TensorGetData(const OH_AI_TensorHandle tensor);
mindspore/tensor.h,190,OH_AI_TensorGetDataSize,OH_AI_API size_t,const OH_AI_TensorHandle tensor,OH_AI_API size_t OH_AI_TensorGetDataSize(const OH_AI_TensorHandle tensor);
mindspore/tensor.h,116,OH_AI_TensorGetDataType,OH_AI_API OH_AI_DataType,const OH_AI_TensorHandle tensor,OH_AI_API OH_AI_DataType OH_AI_TensorGetDataType(const OH_AI_TensorHandle tensor);
mindspore/tensor.h,182,OH_AI_TensorGetElementNum,OH_AI_API int64_t,const OH_AI_TensorHandle tensor,OH_AI_API int64_t OH_AI_TensorGetElementNum(const OH_AI_TensorHandle tensor);
mindspore/tensor.h,150,OH_AI_TensorGetFormat,OH_AI_API OH_AI_Format,const OH_AI_TensorHandle tensor,OH_AI_API OH_AI_Format OH_AI_TensorGetFormat(const OH_AI_TensorHandle tensor);
mindspore/tensor.h,174,OH_AI_TensorGetMutableData,OH_AI_API void *,const OH_AI_TensorHandle tensor,OH_AI_API void *OH_AI_TensorGetMutableData(const OH_AI_TensorHandle tensor);
mindspore/tensor.h,100,OH_AI_TensorGetName,OH_AI_API const char *,const OH_AI_TensorHandle tensor,OH_AI_API const char *OH_AI_TensorGetName(const OH_AI_TensorHandle tensor);
mindspore/tensor.h,134,OH_AI_TensorGetShape,OH_AI_API const int64_t *,"const OH_AI_TensorHandle tensor, size_t *shape_num","OH_AI_API const int64_t *OH_AI_TensorGetShape(const OH_AI_TensorHandle tensor, size_t *shape_num);"
mindspore/tensor.h,230,OH_AI_TensorSetAllocator,OH_AI_API OH_AI_Status,"OH_AI_TensorHandle tensor, OH_AI_AllocatorHandle allocator","OH_AI_API OH_AI_Status OH_AI_TensorSetAllocator(OH_AI_TensorHandle tensor, OH_AI_AllocatorHandle allocator);"
mindspore/tensor.h,158,OH_AI_TensorSetData,OH_AI_API void,"OH_AI_TensorHandle tensor, void *data","OH_AI_API void OH_AI_TensorSetData(OH_AI_TensorHandle tensor, void *data);"
mindspore/tensor.h,108,OH_AI_TensorSetDataType,OH_AI_API void,"OH_AI_TensorHandle tensor, OH_AI_DataType type","OH_AI_API void OH_AI_TensorSetDataType(OH_AI_TensorHandle tensor, OH_AI_DataType type);"
mindspore/tensor.h,142,OH_AI_TensorSetFormat,OH_AI_API void,"OH_AI_TensorHandle tensor, OH_AI_Format format","OH_AI_API void OH_AI_TensorSetFormat(OH_AI_TensorHandle tensor, OH_AI_Format format);"
mindspore/tensor.h,92,OH_AI_TensorSetName,OH_AI_API void,"OH_AI_TensorHandle tensor, const char *name","OH_AI_API void OH_AI_TensorSetName(OH_AI_TensorHandle tensor, const char *name);"
mindspore/tensor.h,125,OH_AI_TensorSetShape,OH_AI_API void,"OH_AI_TensorHandle tensor, const int64_t *shape, size_t shape_num","OH_AI_API void OH_AI_TensorSetShape(OH_AI_TensorHandle tensor, const int64_t *shape, size_t shape_num);"
mindspore/tensor.h,206,OH_AI_TensorSetUserData,OH_AI_API OH_AI_Status,"OH_AI_TensorHandle tensor, void *data, size_t data_size","OH_AI_API OH_AI_Status OH_AI_TensorSetUserData(OH_AI_TensorHandle tensor, void *data, size_t data_size);"
background_process_manager/background_process_manager.h,105,OH_BackgroundProcessManager_ResetProcessPriority,int,int pid,int OH_BackgroundProcessManager_ResetProcessPriority(int pid);
background_process_manager/background_process_manager.h,96,OH_BackgroundProcessManager_SetProcessPriority,int,"int pid, BackgroundProcessManager_ProcessPriority priority","int OH_BackgroundProcessManager_SetProcessPriority(int pid, BackgroundProcessManager_ProcessPriority priority);"
neural_network_runtime/neural_network_core.h,205,OH_NNCompilation_AddExtensionConfig,OH_NN_ReturnCode,unknown,"OH_NN_ReturnCode OH_NNCompilation_AddExtensionConfig(OH_NNCompilation *compilation,"
neural_network_runtime/neural_network_core.h,353,OH_NNCompilation_Build,OH_NN_ReturnCode,OH_NNCompilation *compilation,OH_NN_ReturnCode OH_NNCompilation_Build(OH_NNCompilation *compilation);
neural_network_runtime/neural_network_core.h,74,OH_NNCompilation_Construct,OH_NNCompilation *,const OH_NNModel *model,OH_NNCompilation *OH_NNCompilation_Construct(const OH_NNModel *model);
neural_network_runtime/neural_network_core.h,129,OH_NNCompilation_ConstructForCache,OH_NNCompilation *,void,OH_NNCompilation *OH_NNCompilation_ConstructForCache();
neural_network_runtime/neural_network_core.h,112,OH_NNCompilation_ConstructWithOfflineModelBuffer,OH_NNCompilation *,"const void *modelBuffer, size_t modelSize","OH_NNCompilation *OH_NNCompilation_ConstructWithOfflineModelBuffer(const void *modelBuffer, size_t modelSize);"
neural_network_runtime/neural_network_core.h,94,OH_NNCompilation_ConstructWithOfflineModelFile,OH_NNCompilation *,const char *modelPath,OH_NNCompilation *OH_NNCompilation_ConstructWithOfflineModelFile(const char *modelPath);
